ID,ArticleURL,ImageURL,TimeStamp,TempDist,KeywordInHeadline,RichContentCaption,FloodSense,ArtClass,ArtSubclass,ArtClassPred,ImgClass,ImgClassPred,BischkeFloodRelated
flood0085,https://elevenmyanmar.com/news/campaigners-want-asean-to-trash-plastic-waste-trade-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/33c7f022538b0ac70e40345936483d1b.jpeg?itok=GHB0Ep0Q,2019-06-20T23:30:00Z,1,False,True,Water,TF,TF,TA,IX,<NA>,False
flood0086,https://elevenmyanmar.com/news/low-pressure-area-may-cause-heavy-rainfall-in-rakhine-and-mon-states-dmh,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-june21-2019-akk01.jpg?itok=VmapsozS,2019-06-21T08:30:00Z,N,False,True,Water,TP,TP,TA,IX,<NA>,False
flood0087,https://elevenmyanmar.com/news/idps-evacuate-sinbawgaing-idp-camp-in-fear-of-flood,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-july05-2019-akk03.jpg?itok=1ZIU1QMa,2019-07-05T09:45:00Z,N,True,True,Water,TA,TA,TX,IF,<NA>,True
flood0088,https://elevenmyanmar.com/news/over-ten-villages-including-sinbawgaing-refugee-camp-submerged-by-floods,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-july13-2019-akk02.jpg?itok=SSvjN0Uw,2019-07-13T05:45:00Z,N,True,True,Water,TT,TT,TT,IF,IF,True
flood0089,https://elevenmyanmar.com/news/floods-hit-kachin-rakhine,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/img_2112mmk.jpg?itok=QB_Mjk-u,2019-07-14T04:15:00Z,N,True,True,Water,TX,TX_tourism,TX,IF,IF,True
flood0090,https://elevenmyanmar.com/news/water-level-in-chindwin-river-reaches-above-danger-level-in-kani,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-july15-2019-akk01.jpg?itok=qSMBKJgT,2019-07-15T09:45:00Z,N,False,True,Water,TA,TA,TX,IF,IF,True
flood0091,https://elevenmyanmar.com/news/flood-victims-from-tanai-need-food-and-drinking-water,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-july15-2019-akk02.jpg?itok=-YBoyino,2019-07-15T09:45:00Z,N,True,True,Water,TX,TX_diseases,TX,IF,IF,True
flood0092,https://elevenmyanmar.com/news/83-multipurpose-cyclone-shelters-to-build-in-myanmar,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/daily11-oct24-2018-akk02.jpg?itok=l1JcgLaF,2018-10-24T05:45:00Z,N,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0093,https://elevenmyanmar.com/news/search-for-missing-goes-on-after-indonesia-landslide-the-jakarta-post-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/2019_01_01_62002_1546355059._large.jpg?itok=KwCxSiu6,2019-01-02T03:15:00Z,1,False,True,Other,TX,TX,TX,ID,<NA>,False
flood0094,https://elevenmyanmar.com/news/authorities-face-tough-test-as-tropical-storm-pabuk-expected-to-cause-serious-damage-to,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/6e337c078d86adc5297615d1518524c2-sld.jpeg?itok=PInVpHap,2019-01-02T23:30:00Z,1,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0095,https://elevenmyanmar.com/news/tourism-industry-takes-stock-of-lessons-learnt-during-visit-laos-year-2018-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/p1_1.gif?itok=p5Xmv0j6,2019-01-17T01:15:00Z,N,False,False,Water,TX,TX_dam,TX,IX,<NA>,False
flood0096,https://elevenmyanmar.com/news/victims-of-laos-dam-collapse-left-to-fend-for-themselves-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/f04fd95305c6d57e73be95a2181bf01d.jpeg?itok=oDX8NuuQ,2019-01-21T01:15:00Z,Other,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0097,https://elevenmyanmar.com/news/rising-rhino-deaths-in-nepal-put-conservationists-on-the-horns-of-a-dilemma,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/1-20012019073023-1000x0.jpg?itok=0-BIxXR6,2019-01-21T02:15:00Z,N,False,False,Water,TX,TX,TA,IX,<NA>,False
flood0098,https://elevenmyanmar.com/news/the-deadly-wave-that-changed-everything-for-some-laotians-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/a33fd0ce232ed3c191b19b4bb64174b2.jpeg?itok=hEmvdCS2,2019-01-23T01:00:00Z,N,False,False,Other,TX,TX,TX,IX,<NA>,False
flood0099,https://elevenmyanmar.com/news/laos-eliminates-tariffs-on-most-asean-goods-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/p1_0.gif?itok=gqWAbNcs,2019-01-23T03:00:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0100,https://elevenmyanmar.com/news/lao-dam-disaster-victims-stare-at-uncertain-future-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/06dbef47f1cd6843181bb7292f29476a.jpeg?itok=XgaIGzqD,2019-01-28T02:45:00Z,N,False,True,Water,TG,TG,TX,IX,<NA>,False
flood0101,https://elevenmyanmar.com/news/protesters-camp-outside-govt-house-seeking-halt-to-thailands-dam-projects-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/da3ee262e3323415ed334aba4aeff336.jpeg?itok=yALbHstH,2019-01-29T02:15:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0102,https://elevenmyanmar.com/news/lao-flood-victims-battle-dengue-malnutrition-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/a57efea8d11a7b862ab079d374f8aae2.jpeg?itok=BIh3xDq1,2019-02-03T23:45:00Z,3,True,True,Water,TG,TG,TX,IX,IF,False
flood0103,https://elevenmyanmar.com/news/lack-of-money-leaves-most-ph-households-unprepared-for-disasters-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/20190206-landslides.jpg?itok=RKtzwsJj,2019-02-06T02:00:00Z,N,False,True,Water,TX,TX,TX,ID,<NA>,False
flood0104,https://elevenmyanmar.com/news/earthquake-of-56-magnitude-hits-jammu-and-kashmir-tremors-felt-in-delhi-ncr-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/screen_shot_2562-02-06_at_10.39.39.png?itok=8FxqDOxk,2019-02-06T03:45:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0105,https://elevenmyanmar.com/news/thai-farmers-joy-elephant-damage-now-covered-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/96d615653f2ddec2cae9f2d2ed00175b.jpeg?itok=UgBTGfzH,2019-02-19T02:45:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0106,https://elevenmyanmar.com/news/experts-say-bangladeshs-climate-woes-will-worsen-by-end-of-century-as-major-report-depicts-grim,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/extreme.jpg?itok=IE9PGk1B,2019-02-20T02:45:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0107,https://elevenmyanmar.com/news/can-laos-afford-to-be-the-battery-of-asia-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/e37e0c54179dce6a4b7797486251f62e.jpeg?itok=trhHXXYh,2019-02-24T22:30:00Z,N,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0108,https://elevenmyanmar.com/news/locals-in-thailand-and-myanmar-pray-for-salween-river-to-always-run-free-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/f6894af5609ce4e3ba9bf752bcabddbd.jpeg?itok=XQ7Y2cBW,2019-03-15T01:15:00Z,N,False,True,Water,TG,TG,TX,IX,<NA>,True
flood0109,https://elevenmyanmar.com/news/lao-pms-visit-germany-pledges-to-help-laos-banish-poverty-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/free_p1_1_0.gif?itok=U8v45102,2019-03-15T01:45:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0110,https://elevenmyanmar.com/news/philippines-defends-terms-of-china-loans-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/asean-laos-duterte-9.jpg?itok=FapJkVLs,2019-03-20T01:30:00Z,N,False,True,Water,TL,TL,TX,IP,<NA>,False
flood0111,https://elevenmyanmar.com/news/in-jakarta-kampungs-coexist-with-skyscrapers-asianewsnetwork,https://img.jakpost.net/c/2019/02/13/2019_02_13_65372_1550049192._medium.jpg,2019-03-20T01:30:00Z,N,False,True,Other,TX,TX_wildlife,TX,IX,<NA>,False
flood0112,https://elevenmyanmar.com/news/air-links-a-vital-issue-for-malaysia-and-pakistan-ties-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/mahathir_imran.jpg?itok=aX3rg2it,2019-03-22T01:00:00Z,N,False,True,Other,TX,TX,TX,IP,<NA>,False
flood0113,https://elevenmyanmar.com/news/new-species-of-sardines-found-in-manila-bay-oceana-calls-to-stop-reclamation-in-the-area,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/oo_272914.jpg?itok=JFZwfCNx,2019-03-26T01:45:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0114,https://elevenmyanmar.com/news/bay-reclamation-to-worsen-floods-in-manila-provinces-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/26manilabay_0.jpg?itok=l8AbXd_D,2019-03-27T01:30:00Z,N,True,True,Water,TX,TX_ferry_accident,TX,IX,<NA>,False
flood0115,https://elevenmyanmar.com/news/chinese-manned-dredging-ship-alarms-philippines-coastal-town-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/03lobo-768x473.jpg?itok=p5WvEkRz,2019-04-03T00:15:00Z,N,False,True,Water,TX,TX_ferry_accident,TX,IX,<NA>,False
flood0116,https://elevenmyanmar.com/news/bad-dam-management-caused-india-floods-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/kerala-flood.jpg?itok=nIy5JJxM,2019-04-05T01:15:00Z,3,True,True,Water,TX,TX_ferry_accident,TX,IF,<NA>,False
flood0117,https://elevenmyanmar.com/news/protect-vultures-from-extinction-in-s-asia-experts-in-bangladesh-urge-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/vulture-south-asia.jpg?itok=xSW3e9U1,2019-04-05T02:30:00Z,N,False,True,Other,TX,TX_violence,TX,IX,<NA>,False
flood0118,https://elevenmyanmar.com/news/from-the-scene-i-lost-everything-locals-despair-after-goseong-fire-asianewsnetwork,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/20190405001001_0.jpg?itok=09-JCpYH,2019-04-06T00:30:00Z,1,False,True,Water,TF,TF,TX,ID,<NA>,False
flood0119,https://elevenmyanmar.com/news/nationwide-songkran-celebrations-move-into-high-gear-iasia-news-network,https://elevenmyanmar.com/sites/news-eleven.com/files/styles/news_detail_image/public/news-images/songkran_2.jpeg?itok=zxD8u1Sc,2019-04-14T01:00:00Z,N,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0120,http://www.mizzima.com/news-domestic/myanmar-inspect-all-state-owned-boats-after-ferry-sinking,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/survivors-of-the-ferry-vessel-accident.jpg?itok=9YKJELOs,2015-03-19T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0121,http://www.mizzima.com/news-domestic/ferry-sinking-death-toll-rises-52,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/elderly-survivor-of-the-ferry-vessel-accident.jpg?itok=k9KNMRPZ,2015-03-17T00:00:00Z,1,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0122,http://www.mizzima.com/news-domestic/strong-currents-hamper-search-ferry-victims,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/aung-takon-3-sank.jpg?itok=XgUfsYkY,2015-03-16T00:00:00Z,1,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0123,http://www.mizzima.com/news-domestic/president-vows-not-%25E2%2580%2598lose-inch%25E2%2580%2599-land-rebels,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/thein-sein-visiting-injured-soldiers.jpg?itok=RD4txihP,2015-02-18T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0124,http://www.mizzima.com/news-domestic/sleepless-and-swamped-myanmar%25E2%2580%2599s-floods,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-in-dar-ka-ayeyarwaddy-region-epa.jpg?itok=iR1QmgqO,2015-08-13T00:00:00Z,1,True,True,Water,TF,TF,TF,IF,<NA>,True
flood0125,http://www.mizzima.com/news-domestic/myanmar-build-new-homes-flood-victims,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flooded-paddy-lands_0.jpg?itok=9j_3GPlZ,2015-08-12T00:00:00Z,1,True,True,Water,TX,TX_violence,TX,IF,IF,True
flood0126,http://www.mizzima.com/news-domestic/critical-and-independent-voices-are-vital-partners-not-threats-%25E2%2580%2593-un-rights-expert,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/yanghee-lee-meets-tin-aye-mna.jpg?itok=Hu9RfY3_,2015-08-12T00:00:00Z,1,False,True,Water,TA,TA,TA,IP,<NA>,False
flood0127,http://www.mizzima.com/news-domestic/ooredoo-myanmar-gives-emergency-aid-flood-victims,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/ooredoo-myanmar-donate-aid-to-flood-victims.jpg?itok=whODKDiB,2015-08-11T00:00:00Z,N,True,True,Water,TF,TF,TF,IF,IX,False
flood0128,http://www.mizzima.com/news-domestic/israel-provides-relief-supplies-flood-victims-myanmar,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/ambassador-daniel-zonshine-with-people-from-the-camp.jpg?itok=RgzpAU5B,2015-08-11T00:00:00Z,N,True,True,Water,TA,TA,TA,IP,IP,False
flood0129,http://www.mizzima.com/news-domestic/human-rights-special-rep-banned-rakhine,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/yanghee-lee-visits-thayawady-prison.jpg?itok=KXjfYOEf,2015-08-10T00:00:00Z,N,False,True,Water,TF,TF,TF,IP,<NA>,False
flood0130,http://www.mizzima.com/news-domestic/nearly-one-million-affected-floods-death-toll-rises,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-in-pwint-phyu.jpg?itok=RMivhmiy,2015-08-10T00:00:00Z,1,True,True,Water,TA,TA,TA,IF,IF,False
flood0131,http://www.mizzima.com/news-domestic/myanmar-peace-talks-end-without-resolution,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/myanmar-peace-talks.jpg?itok=8Y2qDHWm,2015-08-08T00:00:00Z,1,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0132,http://www.mizzima.com/news-domestic/spa-group-mobilize-resources-help-flood-victims,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/serge-pun-at-fmi-annual-meeting-2013.jpg?itok=xxwCLZar,2015-08-08T00:00:00Z,N,True,True,Water,TF,TF,TX,IX,IP,False
flood0133,http://www.mizzima.com/news-domestic/myanmar-flood-death-toll-climbs-88,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flooding-in-tonzang-township.jpg?itok=4F2DNpaP,2015-08-08T00:00:00Z,1,True,True,Water,TF,TF,TA,IF,IF,False
flood0134,http://www.mizzima.com/news-domestic-regional/love-thy-neighbor-bangladesh-donates-us800000-flood-effort,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/cyclone-komen-damage-wfp.jpg?itok=vQVqFlTC,2015-08-07T00:00:00Z,N,True,True,Water,TF,TF,TF,ID,IF,False
flood0135,http://www.mizzima.com/news-domestic/castles-sandbags-hold-back-myanmar%25E2%2580%2599s-raging-rivers,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-hit-nyaungdon-1.jpg?itok=9ZCYs-uE,2015-08-07T00:00:00Z,1,False,True,Water,TA,TA,TX,IF,IF,False
flood0136,http://www.mizzima.com/news-domestic/icrc-takes-part-rakhine-relief-efforts,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flooded-street-in-min-pyar-rakhine.jpg?itok=juFytGK_,2015-08-07T00:00:00Z,1,False,True,Water,TF,TF,TX,IF,IF,True
flood0137,http://www.mizzima.com/news-domestic/food-aid-chin-state-still-question,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/landslides-had-occurred-homes-demolished-in-hakha.jpg?itok=dE4g5RWW,2015-08-06T00:00:00Z,1,False,True,Water,TF,TF,TF,IL,<NA>,False
flood0138,http://www.mizzima.com/news-domestic/myanmar-death-toll-continues-rise,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-victims-in-pwint-phyu-township.jpg?itok=d6BOIWGX,2015-08-06T00:00:00Z,N,False,True,Water,TF,TF,TA,IF,<NA>,False
flood0139,http://www.mizzima.com/news-domestic/aid-pledged-flood-battered-myanmar-death-toll-rises-69,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-in-sagu-township-magway-region.jpg?itok=ckuxs0Js,2015-08-06T00:00:00Z,1,True,True,Water,TA,TA,TA,IF,IF,True
flood0140,http://www.mizzima.com/news-domestic/myanmar-admits-%25E2%2580%2598weak%25E2%2580%2599-flood-response-disaster-spreads,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/fled-from-flooded-areas-epa.jpg?itok=AoYqs7-5,2015-08-05T00:00:00Z,1,True,True,Water,TF,TF,TF,IX,IX,False
flood0142,http://www.mizzima.com/news-domestic/thura-u-shwe-mann-calls-international-support,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-relief-efforts-in-rakhine.jpg?itok=ZLAND0yW,2015-08-05T00:00:00Z,1,False,True,Water,TF,TF,TF,IF,<NA>,True
flood0143,http://www.mizzima.com/news-domestic/aung-san-suu-kyi-visits-flood-hit-bago,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/aung-suu-kyi-visits-flood-hit-bago.jpg?itok=g6EL1rOe,2015-08-04T00:00:00Z,N,True,False,Water,TF,TF,TF,IF,<NA>,True
flood0144,http://www.mizzima.com/news-domestic/flooding-death-toll-rises-46,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/myanmar-rescue-workers-assist-victims-epa.jpg?itok=dbYzIxHX,2015-08-03T00:00:00Z,1,True,True,Other,TX,TX_forest_wetland,TX,IF,IF,True
flood0145,http://www.mizzima.com/news-domestic/un-says-death-toll-%25E2%2580%2598-rise%25E2%2580%2599-myanmar-flooding,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/thein-sein-visits-flooded-area-of-kalay.jpg?itok=jDcz-OBF,2015-08-03T00:00:00Z,1,True,True,Water,TX,TX_dam,TX,IP,IX,False
flood0146,http://www.mizzima.com/news-domestic/un-rep-voices-concern-over-flooding,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-bicycle-hong-sar.jpg?itok=iEs5Rz53,2015-08-01T00:00:00Z,N,True,True,Water,TA,TA,TA,IF,IF,True
flood0147,http://www.mizzima.com/news-domestic/flood-toll-rises-more-torrential-rain-forecast,http://www.mizzima.com/sites/default/files/styles/news_category_large_image/public/news-images/flood-in-kalay-myo.jpg?itok=tyT4sVq5,2015-08-01T00:00:00Z,N,True,True,Other,TX,TX_politics,TX,IF,IF,True
